(156320,169371)
(156320,411111)
(156320,457064)
(156320,457110)
(156320,457130)
(156320,457140)
(156320,709698)
(156320,907993)
(156320,908094)
(156320,908112)
(156320,956273)
(156320,956277)
(156320,956285)
(156320,956292)
(156320,956301)
(156320,956315)
(156320,956325)
(156320,956332)
(156320,956340)
(156320,956347)
(156320,956350)
(156320,956356)
(156320,956362)
(156320,956369)
(156320,956377)
(156320,956383)
(156320,956386)
(156320,956393)
(156320,956399)
(156320,956402)
(156320,956410)
(156320,956419)
(156320,956423)
(156320,956431)
(156320,956438)
(156320,956443)
(156320,956450)
(156320,956457)
(156320,956460)
(156320,956466)
(156320,956475)
(156320,956477)
(156320,956484)
(156320,956490)
(156320,956493)
(156320,956500)
(156320,956504)
(156320,956510)
(156320,956518)
(156320,956527)
(156320,956533)
(156320,956538)
(156320,956541)
(156320,956546)
(156320,956554)
(156320,956557)
(156320,956566)
(156320,956569)
(156320,956576)
(156320,956582)
(156320,956589)
(156320,956592)
(156320,956600)
(156320,956606)
(156320,956610)
(156320,956616)
(156320,956619)
(156320,956623)
(156320,956633)
(156320,956638)
(156320,956644)
(156320,956648)
(156320,956656)
(156320,956661)
(156320,956669)
(156320,956673)
(156320,956681)
(156320,956687)
(156320,956690)
(156320,956695)
(156320,956698)
(156320,956705)
(156320,956708)
(156320,956715)
(156320,956727)
(156320,956732)
(156320,956740)
(156320,956745)
(156320,956751)
(156320,956755)
(156320,956758)
(156320,956763)
(156320,956770)
(156320,956774)
(156320,956779)
(156320,956783)
(156320,956791)
(156320,956796)
(156320,956801)
(156320,956803)
(156320,956811)
(156320,956816)
(156320,956821)
(156320,956827)
(156320,956832)
(156320,956837)
(156320,956841)
(156320,956844)
(156320,956853)
(156320,956859)
(156320,956864)
(156320,956870)
(156320,956881)
(156320,956887)
(156320,956889)
(156320,956895)
(156320,956902)
(156320,956908)
(156320,956913)
(156320,956916)
(156320,956933)
(156320,956939)
(156320,956943)
(156320,956948)
(156320,956956)
(156320,956958)
(156320,956969)
(156320,956972)
(156320,956978)
(156320,956984)
(156320,956990)
(156320,956995)
(156320,957001)
(156320,957005)
(156320,957012)
(156320,957018)
(156320,957024)
(156320,957030)
(156320,957035)
(156320,957042)
(156320,957048)
(156320,957049)
(156320,957058)
(156320,957059)
(156320,957068)
(156320,957074)
(156320,957078)
(156320,957088)
(156320,957095)
(156320,957101)
(156320,957106)
(156320,957111)
(156320,957114)
(156320,957119)
(156320,957124)
(156320,957130)
(156320,957137)
(156320,957140)
(156320,957144)
(156320,957151)
(156320,957159)
(156320,957170)
(156320,957177)
(156320,957185)
(156320,957188)
(156320,957193)
(156320,957198)
(156320,957207)
(156320,957209)
(169371,411111)
(169371,457064)
(169371,457110)
(169371,457130)
(169371,457140)
(169371,709698)
(169371,907993)
(169371,908094)
(169371,908112)
(169371,956273)
(169371,956277)
(169371,956285)
(169371,956292)
(169371,956301)
(169371,956315)
(169371,956325)
(169371,956332)
(169371,956340)
(169371,956347)
(169371,956350)
(169371,956356)
(169371,956362)
(169371,956369)
(169371,956377)
(169371,956383)
(169371,956386)
(169371,956393)
(169371,956399)
(169371,956402)
(169371,956410)
(169371,956419)
(169371,956423)
(169371,956431)
(169371,956438)
(169371,956443)
(169371,956450)
(169371,956457)
(169371,956460)
(169371,956466)
(169371,956475)
(169371,956477)
(169371,956484)
(169371,956490)
(169371,956493)
(169371,956500)
(169371,956504)
(169371,956510)
(169371,956518)
(169371,956527)
(169371,956533)
(169371,956538)
(169371,956541)
(169371,956546)
(169371,956554)
(169371,956557)
(169371,956566)
(169371,956569)
(169371,956576)
(169371,956582)
(169371,956589)
(169371,956592)
